condition,target,source,lag,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
speaking,right_brow,right_eyelid,7,30,15,0,-7.972615976588196e-05,1.1163498742369753e-05,14,0.4666666666666667,-0.00021404654085822522,0.0004542999059412,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,8,30,15,0,-4.377842772464516e-05,4.462126106405423e-05,14,0.4666666666666667,-0.00017441903174303478,0.0004756177146789,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,9,30,15,0,-2.1049312544276465e-05,6.028232738074193e-05,14,0.4666666666666667,-0.00014124447059518723,0.0004568182072541,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,10,30,15,0,-1.7426477675394538e-05,5.335845954391851e-05,14,0.4666666666666667,-0.00012203529565254401,0.0003984734404778,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,11,30,15,0,-3.093660223251176e-05,2.7340064314078856e-05,14,0.4666666666666667,-0.00011706019635535047,0.00031147043800924996,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,12,30,15,0,-5.3585873846180836e-05,-8.199960304908325e-06,14,0.4666666666666667,-0.00012065899638995588,0.00021308099722324998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,13,30,15,0,-7.621595445952154e-05,-4.277951767924242e-05,14,0.4666666666666667,-0.0001256296611936996,0.0001202412561637,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,14,30,15,0,-9.280692209812438e-05,-6.950501712309383e-05,11,0.36666666666666664,-0.00012724341143906324,4.4104414587805164e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,15,30,15,0,-0.00010183551636725,-8.647395384665904e-05,8,0.26666666666666666,-0.00012453744930225,-1.1578000488872333e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,1,24,12,6,-5.46654118072777e-05,-7.71881671943387e-05,10,0.4166666666666667,-0.0001595083775872,9.053308737101261e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,2,24,12,6,-3.406824061478889e-05,-6.46401533884379e-05,10,0.4166666666666667,-0.0001763798694396,0.000163021137459,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,3,24,12,6,-6.24473333784431e-06,-4.5499846375982625e-05,11,0.4583333333333333,-0.0001889764818392,0.0002468230374681,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,4,24,12,6,3.0247382972217046e-05,-1.7433290556376902e-05,13,0.5416666666666666,-0.0001917051773258,0.00033763260814485,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,5,24,12,6,7.51404052204592e-05,2.035548171626745e-05,13,0.5416666666666666,-0.0001798822934458,0.00042832493054610003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,6,24,12,6,0.0001244535086859,6.49075534765412e-05,13,0.5416666666666666,-0.0001527316952142,0.00050833119949065,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,7,24,12,6,0.0001694899233357,0.00010826672664028925,13,0.5416666666666666,-0.0001155028053857,0.00056418036517175,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,8,24,12,6,0.0001986102504694,0.00013906429526002102,13,0.5416666666666666,-7.857495343077149e-05,0.00058248794127415,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,9,24,12,6,0.00020195903699755002,0.0001471741134933872,13,0.5416666666666666,-5.306366166870496e-05,0.00055514356232325,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,10,24,12,6,0.0001766632029981,0.00012898252946958507,14,0.5833333333333334,-4.5289357299848135e-05,0.0004840484281708,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,11,24,12,6,0.00012885586273355,8.960074969545481e-05,13,0.5416666666666666,-5.387588576780383e-05,0.00038192363353954997,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,12,24,12,6,7.08606229983446e-05,4.028871022468226e-05,13,0.5416666666666666,-7.145100582656508e-05,0.00026795000107215,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,13,24,12,6,1.546551892285704e-05,-7.057236464218957e-06,13,0.5416666666666666,-8.937744685716398e-05,0.00016066401810115,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,14,24,12,6,-2.8913960214510537e-05,-4.4610103594073344e-05,10,0.4166666666666667,-0.0001019791866906,7.2275100468091e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,15,24,12,6,-5.971467990976238e-05,-7.006221536300505e-05,7,0.2916666666666667,-0.0001078822458576,6.9932602240279345e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,1,24,12,6,-0.0001499735626284,-0.00012389590283302674,8,0.3333333333333333,-0.00029778779432264996,-4.759958937614224e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,2,24,12,6,-0.0001678475034861,-0.0001324502385020666,8,0.3333333333333333,-0.00036848742166655,-2.8887233005179397e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,3,24,12,6,-0.0001871851677112,-0.00014173417979045718,9,0.375,-0.00044481192225709993,-8.756648503872085e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,4,24,12,6,-0.0002061738734025,-0.00015096746718237875,9,0.375,-0.00051909660435465,1.0551829673365303e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,5,24,12,6,-0.00022298762875215,-0.00015955566527757866,9,0.375,-0.0005825347284310501,2.602942964326227e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,6,24,12,6,-0.00023683074429525,-0.000167886286325603,9,0.375,-0.0006276239429298,3.3826904874640316e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,7,24,12,6,-0.0002494886191076,-0.00017860219035697493,9,0.375,-0.00065128935910955,2.8792692091327097e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,8,24,12,6,-0.00026698337359500003,-0.00019803891562539236,9,0.375,-0.0006577765722296,3.674275574858891e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,9,24,12,6,-0.00030013366017295,-0.0002367016966983372,8,0.3333333333333333,-0.0006596807598517999,-5.1116601777506654e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,10,24,12,6,-0.0003620721552531,-0.0003068657490329989,8,0.3333333333333333,-0.0006749948862053499,-0.0001453464521772,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,11,24,12,6,-0.0004613830559661,-0.0004159320680453633,4,0.16666666666666666,-0.000719009810512,-0.00028295453675875,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,12,24,12,6,-0.00059265672754105,-0.0005572594625569751,0,0.0,-0.00079329664572155,-0.00045369645706005003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,13,24,12,6,-0.0007306417225126,-0.0007045640627171374,0,0.0,-0.0008784559542067501,-0.0006282677492602,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,14,24,12,6,-0.00083524797028305,-0.0008170744084733208,0,0.0,-0.00093825993903825,-0.00076390338855275,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,15,24,12,6,-0.00086855476312515,-0.0008565740127846625,0,0.0,-0.0009364644383254501,-0.0008215215161038001,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,1,24,12,6,-0.00013881385643,-0.00011624125770140622,8,0.3333333333333333,-0.00029899913076494996,-3.6891727756347206e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,2,24,12,6,-0.00013960384412792557,-0.00010896427505454492,9,0.375,-0.00035703595447290004,-1.2568979409679354e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,3,24,12,6,-0.000123778792272871,-8.443680682626146e-05,10,0.4166666666666667,-0.00040296714835984996,5.386220295235961e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,4,24,12,6,-8.016840172266469e-05,-3.2382209839251955e-05,11,0.4583333333333333,-0.0004192806301509,0.00013560074637266071,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,5,24,12,6,-1.364666634176906e-06,5.354149708266736e-05,12,0.5,-0.0003910034053285,0.0002465533135068,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,6,24,12,6,0.00010866792609648559,0.0001683456577840127,14,0.5833333333333334,-0.0003148319968407,0.00037813098266085,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,7,24,12,6,0.00022976000477040003,0.00029111868971551814,15,0.625,-0.00020566871564094998,0.00050681307506195,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,8,24,12,6,0.00032936040908994996,0.00038903814077751445,16,0.6666666666666666,-9.413951384722595e-05,0.00059882346565435,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,9,24,12,6,0.0003760510350757,0.00043095719879254193,18,0.75,-1.3587703618665736e-05,0.0006239690152167,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,10,24,12,6,0.00035556906588884996,0.00040335525777229184,18,0.75,1.645683746062535e-05,0.00057133821398425,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,11,24,12,6,0.00027828426071245,0.0003176262461590598,18,0.75,-9.04095374531115e-07,0.00045592525593765,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,12,24,12,6,0.00017266731142090002,0.00020330688049432404,17,0.7083333333333334,-4.476479892403596e-05,0.0003110142576079,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,13,24,12,6,6.989770323731564e-05,9.247030196591e-05,15,0.625,-9.028757109764464e-05,0.000171819831911,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,14,24,12,6,-9.519293164001255e-06,6.2115861180610234e-06,12,0.5,-0.0001211526608424903,6.151039737428568e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,15,24,12,6,-5.9926217998754975e-05,-4.9555783227218774e-05,9,0.375,-0.00013351946965845,-1.310056004535324e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,1,24,12,6,3.997642343964028e-05,-4.372550574070199e-05,13,0.5416666666666666,-6.088256019490929e-05,4.666888914995693e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,2,24,12,6,8.391822365736921e-05,-2.9697008311875155e-05,14,0.5833333333333334,-5.29856318934e-05,9.300243535441921e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,3,24,12,6,0.00012356640950506688,-2.231843606631745e-05,14,0.5833333333333334,-5.2221620664650006e-05,0.00013523076821461686,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,4,24,12,6,0.00014889960394746745,-2.829738151781671e-05,14,0.5833333333333334,-6.461886608244999e-05,0.00016306755396736745,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,5,24,12,6,0.000150714840351039,-5.288386276016742e-05,14,0.5833333333333334,-9.461711873525e-05,0.000166993764296739,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,6,24,12,6,0.00012532347353684645,-9.596878135198585e-05,13,0.5416666666666666,-0.000141328826271,0.00014301710189529643,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,7,24,12,6,7.809519101705145e-05,-0.00014943024208082165,12,0.5,-0.00019606795143370002,9.628719894500146e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,8,24,12,6,2.270095191735581e-05,-0.000198591302971462,12,0.5,-0.0002439513478905,4.0394580275805806e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,9,24,12,6,-2.4784345134964314e-05,-0.00022838304824620857,12,0.5,-0.0002701163042212643,-8.505421189245117e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,10,24,12,6,-5.3719339316181874e-05,-0.00023091632478150484,12,0.5,-0.00026723780934613186,-3.955138929626211e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,11,24,12,6,-6.33938520666439e-05,-0.0002092786976380395,11,0.4583333333333333,-0.0002391818822363939,-5.172949335708684e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,12,24,12,6,-6.128859524635229e-05,-0.00017490382721560018,10,0.4166666666666667,-0.00019819245079710229,-5.2204383549323544e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,13,24,12,6,-5.707494076485778e-05,-0.00014077686994517477,8,0.3333333333333333,-0.0001579339243994079,-5.0382475054541135e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,14,24,12,6,-5.710200433353598e-05,-0.00011543400940939139,8,0.3333333333333333,-0.00012739078743483398,-5.2438014535366104e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,15,24,12,6,-6.261758151333147e-05,-0.00010107240930038613,4,0.16666666666666666,-0.00010895480318105189,-5.9542889939537096e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,1,24,12,6,-8.952416662131538e-05,-7.581049044763301e-05,10,0.4166666666666667,-0.00026211503725195,1.2947776393532496e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,2,24,12,6,-4.604895409854922e-05,-2.7434299515550743e-05,10,0.4166666666666667,-0.00028032015900985,9.304429847019477e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,3,24,12,6,2.8224375649795862e-05,5.212606525722936e-05,13,0.5416666666666666,-0.00027258580585445,0.0002068236472378,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,4,24,12,6,0.00012915076693515,0.0001581826196226671,13,0.5416666666666666,-0.00023622410905715,0.0003460838719999,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,5,24,12,6,0.0002374022583614,0.00027075975335811057,15,0.625,-0.00018241216853825,0.000486657620901,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,6,24,12,6,0.000322209730304,0.00035846612669782134,16,0.6666666666666666,-0.00013408827034065002,0.0005931263932132,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,7,24,12,6,0.00035447774618275,0.0003917553829270377,16,0.6666666666666666,-0.00011467288121055001,0.00063302536680685,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,8,24,12,6,0.000322209730304,0.00035846612669782134,16,0.6666666666666666,-0.00013408827034065002,0.0005931263932132,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,9,24,12,6,0.0002374022583614,0.00027075975335811057,15,0.625,-0.00018241216853825,0.000486657620901,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,10,24,12,6,0.00012915076693515,0.0001581826196226671,13,0.5416666666666666,-0.00023622410905715,0.0003460838719999,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
